"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1"
"32069","ELVI",96,0,"96_48",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,1,14
"32070","ELVI",96,0,"96_48",0,NA,2021,2021,0,1,1,14,2022,0,NA,NA,NA
"32071","ELVI",96,0,"96_49",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA
"32072","ELVI",96,0,"96_49",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA
"32073","ELVI",96,0,"96_5",0,NA,2019,2018,-1,NA,NA,NA,2019,1,2,0,NA
"32074","ELVI",96,0,"96_5",0,NA,2019,2019,0,2,0,NA,2020,0,NA,NA,NA
"32075","ELVI",96,0,"96_50",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA
"32076","ELVI",96,0,"96_51",0,NA,NA,2021,NA,NA,NA,NA,2022,1,4,0,NA
"32077","ELVI",96,0,NA,0,NA,NA,2021,NA,1,0,NA,2022,1,2,0,NA
"32078","ELVI",96,0,NA,0,NA,NA,2021,NA,2,0,NA,2022,1,1,0,NA
"32079","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,2,0,NA
"32080","ELVI",96,0,NA,0,NA,NA,2021,NA,2,0,NA,2022,1,1,0,NA
"32081","ELVI",96,0,NA,0,NA,NA,2021,NA,1,0,NA,2022,1,3,0,NA
"32082","ELVI",96,0,NA,0,NA,NA,2021,NA,3,0,NA,2022,1,1,0,NA
"32083","ELVI",96,0,NA,0,NA,NA,2021,NA,1,0,NA,2022,1,1,1,19
"32084","ELVI",96,0,NA,0,NA,NA,2021,NA,1,1,19,2022,1,1,0,NA
"32085","ELVI",96,0,"96_6",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32086","ELVI",96,0,"96_6",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA
"32087","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32088","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32089","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32090","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32091","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32092","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32093","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32094","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32095","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32096","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32097","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32098","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32099","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32100","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32101","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32102","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32103","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32104","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32105","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32106","ELVI",96,0,"96_7",0,NA,2019,2018,-1,NA,NA,NA,2019,1,3,0,NA
"32107","ELVI",96,0,"96_7",0,NA,2019,2019,0,3,0,NA,2020,1,3,3,16
"32108","ELVI",96,0,"96_7",0,NA,2019,2020,1,3,3,16,2021,1,2,2,20
"32109","ELVI",96,0,"96_7",0,NA,2019,2021,2,2,2,20,2022,1,4,1,9
"32110","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32111","ELVI",96,0,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32112","ELVI",96,0,"96_8",0,NA,2019,2018,-1,NA,NA,NA,2019,1,2,0,NA
"32113","ELVI",96,0,"96_8",0,NA,2019,2019,0,2,0,NA,2020,0,NA,NA,NA
"32114","ELVI",96,0,"96_9",0,NA,NA,2018,NA,NA,NA,NA,2019,1,5,0,NA
"32115","ELVI",96,0,"96_9",0,NA,NA,2019,NA,5,0,NA,2020,1,1,0,NA
"32116","ELVI",96,0,"96_9",0,NA,NA,2020,NA,1,0,NA,2021,1,1,0,NA
"32117","ELVI",96,0,"96_F1",0,NA,2015,2018,3,2,1,2,2019,1,2,0,NA
"32118","ELVI",96,0,"96_F1",0,NA,2015,2019,4,2,0,NA,2020,1,1,0,NA
"32119","ELVI",96,0,"96_F1",0,NA,2015,2020,5,1,0,NA,2021,1,6,1,10
"32120","ELVI",96,0,"96_F1",0,NA,2015,2021,6,6,1,10,2022,1,1,1,13
"32121","ELVI",96,0,"96_F13",0,NA,2015,2018,3,4,0,NA,2019,1,5,2,23
"32122","ELVI",96,0,"96_F13",0,NA,2015,2019,4,5,2,23,2020,1,8,6,11.3333333333333
"32123","ELVI",96,0,"96_F13",0,NA,2015,2020,5,8,6,11.3333333333333,2021,1,10,5,16
"32124","ELVI",96,0,"96_F13",0,NA,2015,2021,6,10,5,16,2022,1,4,0,NA
"32125","ELVI",96,0,"96_F14b",0,NA,2015,2018,3,1,1,6,2019,1,1,0,NA
"32126","ELVI",96,0,"96_F14b",0,NA,2015,2019,4,1,0,NA,2020,1,3,2,12
"32127","ELVI",96,0,"96_F14b",0,NA,2015,2020,5,3,2,12,2021,1,5,3,18
"32128","ELVI",96,0,"96_F14b",0,NA,2015,2021,6,5,3,18,2022,0,NA,NA,NA
"32129","ELVI",96,0,"96_G3",0,NA,2016,2018,2,1,0,NA,2019,1,6,1,10
"32130","ELVI",96,0,"96_G3",0,NA,2016,2019,3,6,1,10,2020,1,2,2,17
"32131","ELVI",96,0,"96_G3",0,NA,2016,2020,4,2,2,17,2021,1,5,5,14
"32132","ELVI",96,0,"96_G6",0,NA,2016,2018,2,2,0,NA,2019,1,2,0,NA
"32133","ELVI",96,0,"96_G6",0,NA,2016,2019,3,2,0,NA,2020,0,NA,NA,NA
"32134","ELVI",96,0,"96_G7",0,NA,2016,2018,2,2,0,NA,2019,0,NA,NA,NA
"32135","ELVI",96,0,"96_H1",0,NA,2017,2018,1,2,0,NA,2019,1,2,0,NA
"32136","ELVI",96,0,"96_H1",0,NA,2017,2019,2,2,0,NA,2020,1,3,3,19.6666666666667
"32137","ELVI",96,0,"96_H1",0,NA,2017,2020,3,3,3,19.6666666666667,2021,1,8,4,21
"32138","ELVI",96,0,"96_H1",0,NA,2017,2021,4,8,4,21,2022,0,NA,NA,NA
"32139","ELVI",96,0,"96_H2",0,NA,2017,2018,1,2,0,NA,2019,0,NA,NA,NA
"32140","ELVI",96,0,"96_i1",0,NA,2017,2018,1,2,2,3,2019,1,2,0,NA
"32141","ELVI",96,0,"96_i1",0,NA,2017,2019,2,2,0,NA,2020,1,3,1,13
"32142","ELVI",96,0,"96_i1",0,NA,2017,2020,3,3,1,13,2021,1,4,4,14.6666666666667
"32143","ELVI",98,1,"98_1",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32144","ELVI",98,1,"98_1",0,NA,2019,2019,0,1,0,NA,2020,1,2,1,9
"32145","ELVI",98,1,"98_1",0,NA,2019,2020,1,2,1,9,2021,1,4,1,4
"32146","ELVI",98,1,"98_10",0,NA,2019,2020,1,NA,NA,NA,2021,1,3,2,10.5
"32147","ELVI",98,1,"98_10",0,NA,2019,2021,2,3,2,10.5,2022,0,NA,NA,NA
"32148","ELVI",98,1,"98_11",0,NA,NA,2020,NA,NA,NA,NA,2021,1,13,3,8.33333333333333
"32149","ELVI",98,1,"98_11",0,NA,NA,2021,NA,13,3,8.33333333333333,2022,1,4,1,11
"32150","ELVI",98,1,"98_12",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA
"32151","ELVI",98,1,"98_12",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA
"32152","ELVI",98,1,"98_13",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA
"32153","ELVI",98,1,"98_13",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA
"32154","ELVI",98,1,"98_14",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA
"32155","ELVI",98,1,"98_14",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA
"32156","ELVI",98,1,"98_15",0,NA,NA,2020,NA,NA,NA,NA,2021,1,6,5,17.6666666666667
"32157","ELVI",98,1,"98_15",0,NA,NA,2021,NA,6,5,17.6666666666667,2022,1,11,3,10.6666666666667
"32158","ELVI",98,1,"98_16",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA
"32159","ELVI",98,1,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32160","ELVI",98,1,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32161","ELVI",98,1,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32162","ELVI",98,1,"98_2",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32163","ELVI",98,1,"98_2",0,NA,2019,2019,0,1,0,NA,2020,1,2,0,NA
"32164","ELVI",98,1,"98_2",0,NA,2019,2020,1,2,0,NA,2021,1,2,1,12
"32165","ELVI",98,1,"98_2",0,NA,2019,2021,2,2,1,12,2022,0,NA,NA,NA
"32166","ELVI",98,1,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32167","ELVI",98,1,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32168","ELVI",98,1,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32169","ELVI",98,1,NA,0,NA,2022,2021,-1,1,0,NA,2022,1,1,0,NA
"32170","ELVI",98,1,"98_3",0,NA,2019,2018,-1,NA,NA,NA,2019,1,2,0,NA
"32171","ELVI",98,1,"98_3",0,NA,2019,2019,0,2,0,NA,2020,1,5,3,10.3333333333333
"32172","ELVI",98,1,"98_3",0,NA,2019,2020,1,5,3,10.3333333333333,2021,1,9,2,18
"32173","ELVI",98,1,"98_3",0,NA,2019,2021,2,9,2,18,2022,1,3,0,NA
"32174","ELVI",98,1,"98_4",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32175","ELVI",98,1,"98_4",0,NA,2019,2019,0,1,0,NA,2020,1,2,2,9.5
"32176","ELVI",98,1,"98_4",0,NA,2019,2020,1,2,2,9.5,2021,1,3,2,9.5
"32177","ELVI",98,1,"98_6",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32178","ELVI",98,1,"98_6",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA
"32179","ELVI",98,1,"98_5",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32180","ELVI",98,1,"98_5",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA
"32181","ELVI",98,1,"98_7",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32182","ELVI",98,1,"98_7",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA
"32183","ELVI",98,1,"98_8",0,NA,2020,2020,0,NA,NA,NA,2021,1,1,0,NA
"32184","ELVI",98,1,"98_8",0,NA,2020,2021,1,1,0,NA,2022,0,NA,NA,NA
"32185","ELVI",98,1,"98_9",0,NA,NA,2020,NA,NA,NA,NA,2021,1,23,20,16.6666666666667
"32186","ELVI",98,1,"98_9",0,NA,NA,2021,NA,23,20,16.6666666666667,2022,1,11,8,15.6666666666667
"32187","ELVI",98,1,"98_H1",0,NA,2017,2018,1,6,0,NA,2019,1,4,1,NA
"32188","ELVI",98,1,"98_H1",0,NA,2017,2019,2,4,1,NA,2020,1,9,8,17.6666666666667
"32189","ELVI",98,1,"98_H2",0,NA,2017,2018,1,2,0,NA,2019,0,NA,NA,NA
"32190","ELVI",98,1,"98_H3",0,NA,2017,2018,1,2,0,NA,2019,0,NA,NA,NA
"32191","ELVI",98,1,"98_i1",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32192","ELVI",98,1,"98_i2",0,NA,2018,2018,0,1,0,NA,2019,1,2,0,NA
"32193","ELVI",98,1,"98_i2",0,NA,2018,2019,1,2,0,NA,2020,1,4,4,19.6666666666667
"32194","ELVI",98,1,"98_i2",0,NA,2018,2020,2,4,4,19.6666666666667,2021,1,1,1,15
"32195","ELVI",98,1,"98_i2",0,NA,2018,2021,3,1,1,15,2022,0,NA,NA,NA
"32196","ELVI",98,1,"98_i3",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32197","ELVI",98,1,"98_i3",0,NA,2018,2019,1,1,0,NA,2020,1,1,1,NA
"32198","ELVI",98,1,"98_i3",0,NA,2018,2020,2,1,1,NA,2021,1,1,0,NA
"32199","ELVI",98,1,"98_i4",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32200","ELVI",98,1,"98_i4",0,NA,2018,2019,1,1,0,NA,2020,1,1,1,21
"32201","ELVI",98,1,"98_i4",0,NA,2018,2020,2,1,1,21,2021,1,3,2,22
"32202","ELVI",98,1,"98_i4",0,NA,2018,2021,3,3,2,22,2022,0,NA,NA,NA
"32203","ELVI",98,1,"98_i5",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32204","ELVI",98,1,"98_i5",0,NA,2018,2019,1,1,0,NA,2020,1,1,0,NA
"32205","ELVI",98,1,"98_i5",0,NA,2018,2020,2,1,0,NA,2021,1,2,2,11.5
"32206","ELVI",98,1,"98_i5",0,NA,2018,2021,3,2,2,11.5,2022,1,4,0,NA
"32207","ELVI",98,1,"98_i6",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32208","ELVI",98,1,"98_i7",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32209","ELVI",98,1,"98_i8",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32210","ELVI",98,1,"98_i9",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32211","ELVI",98,1,"98_i9",0,NA,2018,2019,1,1,0,NA,2020,1,5,5,24
"32212","ELVI",98,1,"98_i9",0,NA,2018,2020,2,5,5,24,2021,1,11,3,11
"32213","ELVI",98,1,"98_i9",0,NA,2018,2021,3,11,3,11,2022,1,11,0,NA
"32214","ELVI",98,1,"98_H1",0,NA,2017,2020,3,9,8,17.6666666666667,2021,1,14,12,18.6666666666667
"32215","ELVI",98,1,"98_H1",0,NA,2017,2021,4,14,12,18.6666666666667,2022,1,11,1,9
"32216","ELVI",98,1,"98_10",0,NA,2019,2019,0,NA,NA,NA,2020,1,1,1,7
"32217","ELVI",98,1,"98_11",0,NA,NA,2019,NA,4,1,11,2020,1,5,5,20.3333333333333
"32218","ELVI",98,1,"98_8",0,NA,2020,2019,-1,NA,NA,NA,2020,1,2,0,NA
"32219","ELVI",98,1,"98_9",0,NA,NA,2019,NA,11,8,15.6666666666667,2020,1,7,7,32
"32220","ELVI",99,1,"1970R",0,NA,2012,2018,6,1,0,NA,2019,1,1,0,NA
"32221","ELVI",99,1,"99_1970R",0,NA,2012,2019,7,2,0,NA,2020,0,NA,NA,NA
"32222","ELVI",99,1,"99_H1",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32223","ELVI",99,1,"99_i1",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32224","FESU",121,0,"121_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,7,0,NA
"32225","FESU",121,0,"121_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,31,0,NA
"32226","FESU",121,0,"121_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,7,0,NA
"32227","FESU",121,0,"121_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,17,0,NA
"32228","FESU",121,0,"121_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,18,0,NA
"32229","FESU",121,0,"121_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,32,0,NA
"32230","FESU",121,0,"121_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,24,0,NA
"32231","FESU",121,0,"121_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,7,0,NA
"32232","FESU",121,0,"121_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,5,0,NA
"32233","FESU",121,0,"121_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,10,0,NA
"32234","FESU",121,0,"121_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32235","FESU",121,0,"121_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,7,0,NA
"32236","FESU",121,0,"121_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,3,0,NA
"32237","FESU",122,1,"122_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,39,0,NA
"32238","FESU",122,1,"122_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,14,0,NA
"32239","FESU",122,1,"122_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,11,0,NA
"32240","FESU",122,1,"122_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,4,0,NA
"32241","FESU",122,1,"122_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,32,0,NA
"32242","FESU",122,1,"122_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,9,0,NA
"32243","FESU",122,1,"122_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32244","FESU",122,1,"122_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,24,0,NA
"32245","FESU",122,1,"122_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32246","FESU",122,1,"122_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,11,0,NA
"32247","FESU",122,1,"122_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,13,0,NA
"32248","FESU",122,1,"122_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,14,0,NA
"32249","FESU",122,1,"122_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,31,0,NA
"32250","FESU",123,0,"123_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,11,0,NA
"32251","FESU",123,0,"123_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32252","FESU",123,0,"123_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,3,0,NA
"32253","FESU",123,0,"123_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,4,0,NA
"32254","FESU",123,0,"123_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,3,0,NA
"32255","FESU",123,0,"123_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,11,0,NA
"32256","FESU",123,0,"123_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,17,0,NA
"32257","FESU",123,0,"123_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,24,0,NA
"32258","FESU",123,0,"123_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,5,0,NA
"32259","FESU",123,0,"123_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,13,0,NA
"32260","FESU",123,0,"123_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,5,0,NA
"32261","FESU",123,0,"123_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,16,0,NA
"32262","FESU",123,0,"123_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,7,0,NA
"32263","FESU",124,1,"124_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,19,0,NA
"32264","FESU",124,1,"124_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,5,0,NA
"32265","FESU",124,1,"124_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,9,0,NA
"32266","FESU",124,1,"124_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,38,0,NA
"32267","FESU",124,1,"124_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,13,0,NA
"32268","FESU",124,1,"124_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,16,0,NA
"32269","FESU",124,1,"124_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,9,0,NA
"32270","FESU",124,1,"124_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,0,NA,NA,NA
"32271","FESU",124,1,"124_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,56,0,NA
"32272","FESU",124,1,"124_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,28,0,NA
"32273","FESU",124,1,"124_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,10,0,NA
"32274","FESU",124,1,"124_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32275","FESU",124,1,"124_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,33,0,NA
"32276","FESU",125,0,"125_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32277","FESU",125,0,"125_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,5,0,NA
"32278","FESU",125,0,"125_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,6,0,NA
"32279","FESU",125,0,"125_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32280","FESU",125,0,"125_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,7,0,NA
"32281","FESU",125,0,"125_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,32,0,NA
"32282","FESU",125,0,"125_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,18,0,NA
"32283","FESU",125,0,"125_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,18,0,NA
"32284","FESU",125,0,"125_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,9,0,NA
"32285","FESU",125,0,"125_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,21,0,NA
"32286","FESU",125,0,"125_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,5,0,NA
"32287","FESU",125,0,"125_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,6,0,NA
"32288","FESU",125,0,"125_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32289","FESU",126,0,"126_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,18,0,NA
"32290","FESU",126,0,"126_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,6,0,NA
"32291","FESU",126,0,"126_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,19,0,NA
"32292","FESU",126,0,"126_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,7,0,NA
"32293","FESU",126,0,"126_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,4,0,NA
"32294","FESU",126,0,"126_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,10,0,NA
"32295","FESU",126,0,"126_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,21,0,NA
"32296","FESU",126,0,"126_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,1,0,NA
"32297","FESU",126,0,"126_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,3,0,NA
"32298","FESU",126,0,"126_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,4,0,NA
"32299","FESU",126,0,"126_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,6,0,NA
"32300","FESU",126,0,"126_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,11,0,NA
"32301","FESU",126,0,"126_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,3,0,NA
"32302","FESU",127,1,"127_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,24,1,NA
"32303","FESU",127,1,"127_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,30,0,NA
"32304","FESU",127,1,"127_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,11,0,NA
"32305","FESU",127,1,"127_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,51,0,NA
"32306","FESU",127,1,"127_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,35,0,NA
"32307","FESU",127,1,"127_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,18,0,NA
"32308","FESU",127,1,"127_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32309","FESU",127,1,"127_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32310","FESU",127,1,"127_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,34,0,NA
"32311","FESU",127,1,"127_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,24,0,NA
"32312","FESU",127,1,"127_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,12,0,NA
"32313","FESU",127,1,"127_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,6,0,NA
"32314","FESU",127,1,"127_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,10,0,NA
"32315","FESU",128,0,"128_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,10,0,NA
"32316","FESU",128,0,"128_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32317","FESU",128,0,"128_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,9,0,NA
"32318","FESU",128,0,"128_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32319","FESU",128,0,"128_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,9,0,NA
"32320","FESU",128,0,"128_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32321","FESU",128,0,"128_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,12,0,NA
"32322","FESU",128,0,"128_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,10,0,NA
"32323","FESU",128,0,"128_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,11,0,NA
"32324","FESU",128,0,"128_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,4,0,NA
"32325","FESU",128,0,"128_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32326","FESU",128,0,"128_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,16,0,NA
"32327","FESU",129,1,"129_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,26,0,NA
"32328","FESU",129,1,"129_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,9,0,NA
